approach,subject,bug_id,iterations,engine,variant,additional_failing,additional_passing,baseline_failing,baseline_passing,fault_localization_tests,validation_tests,test_collection_duration,repair_duration,evaluation_duration,best_fitness,precision,recall,f1_score,accuracy,patches
PyGenProg,expression,1,1,sequential,C,10,10,0,0,20,20,1.2252793312072754,551.8557488918304,63.3822877407074,0.09090909090909091,0.0,0.0,0.0,0.5,2
PyGenProg,expression,1,1,sequential,C,30,30,0,0,60,60,1.4293177127838135,586.4785652160645,81.1345911026001,0.06181818181818182,0.0,0.0,0.0,0.34,1
PyGenProg,expression,1,1,sequential,C,50,50,0,0,100,100,1.5048534870147705,418.5351119041443,63.21791481971741,0.09090909090909091,0.0,0.0,0.0,0.5,1
PyGenProg,expression,1,10,sequential,B,0,0,1,10,11,11,1.3653309345245361,798.813295841217,150.30709791183472,0.09090909090909091,0.0,0.0,0.0,0.5,16
PyGenProg,expression,1,10,sequential,F,5,5,1,10,10,11,1.2728090286254883,800.6332890987396,272.7411687374115,0.09090909090909091,0.0,0.0,0.0,0.5,36
PyGenProg,expression,1,10,sequential,F,10,10,1,10,20,11,1.2686235904693604,903.4730916023254,309.2999486923218,0.09090909090909091,0.0,0.0,0.0,0.5,36
PyGenProg,expression,1,10,sequential,F,30,30,1,10,60,11,1.6462562084197998,752.3586573600769,281.68112349510193,0.09090909090909091,0.0,0.0,0.0,0.5,35
PyGenProg,expression,1,10,sequential,F,50,50,1,10,100,11,1.6561310291290283,747.2247815132141,297.6402163505554,0.09090909090909091,0.0,0.0,0.0,0.5,38
PyGenProg,expression,1,10,sequential,V,5,5,1,10,11,10,2.5099756717681885,948.1701717376709,687.1254842281342,0.09090909090909091,0.0,0.0,0.0,0.5,33
PyGenProg,expression,1,10,sequential,V,10,10,1,10,11,20,2.3790442943573,911.0948317050934,675.1579341888428,0.09090909090909091,0.0,0.0,0.0,0.5,33
PyGenProg,expression,1,10,sequential,V,30,30,1,10,11,60,1.8826203346252441,2023.3512387275696,670.184632062912,0.09090909090909091,0.0,0.0,0.0,0.5,33
PyGenProg,expression,1,10,sequential,V,50,50,1,10,11,100,2.716851234436035,3339.5025284290314,674.9281270503998,0.09090909090909091,0.0,0.0,0.0,0.5,33
PyGenProg,expression,1,10,sequential,C,5,5,0,0,10,10,1.9473645687103271,700.999719619751,128.22412633895874,0.09090909090909091,0.0,0.0,0.0,0.5,12
PyGenProg,expression,1,10,sequential,C,10,10,0,0,20,20,2.075164556503296,978.6791322231293,99.85640144348145,0.09090909090909091,0.0,0.0,0.0,0.5,7
PyGenProg,expression,1,10,sequential,C,30,30,0,0,60,60,2.981578826904297,2362.0596628189087,67.87693190574646,0.06181818181818182,0.0,0.0,0.0,0.34,1
PyGenProg,expression,1,10,sequential,C,50,50,0,0,100,100,2.224670171737671,2540.511894464493,75.58702969551086,0.8181818181818182,1.0,0.8,0.888888888888889,0.9,2
PyGenProg,markup,1,1,sequential,B,0,0,1,10,11,11,3.9554760456085205,324.1723303794861,54.436615228652954,0.32727272727272727,1.0,0.26,0.41269841269841273,0.63,1
PyGenProg,markup,1,1,sequential,F,5,5,1,10,10,11,2.5982108116149902,267.8497796058655,133.54707193374634,0.4,1.0,0.34,0.5074626865671642,0.67,19
PyGenProg,markup,1,1,sequential,F,10,10,1,10,20,11,2.601071834564209,250.71376609802246,122.48902106285095,0.4,1.0,0.34,0.5074626865671642,0.67,18
PyGenProg,markup,1,1,sequential,F,30,30,1,10,60,11,3.1227362155914307,276.0027849674225,121.02867150306702,0.4,1.0,0.34,0.5074626865671642,0.67,18
PyGenProg,markup,1,1,sequential,F,50,50,1,10,100,11,2.544973134994507,232.92590379714966,116.13170886039734,0.4,1.0,0.34,0.5074626865671642,0.67,17
PyGenProg,markup,1,1,sequential,V,5,5,1,10,11,10,2.731821298599243,230.4226086139679,113.99560761451721,0.4,1.0,0.34,0.5074626865671642,0.67,17
