approach,subject,bug_id,iterations,engine,variant,additional_failing,additional_passing,baseline_failing,baseline_passing,fault_localization_tests,validation_tests,test_collection_duration,repair_duration,evaluation_duration,best_fitness,precision,recall,f1_score,accuracy,patches
PyGenProg,markup,1,1,sequential,F,10,10,1,10,20,11,2.688767194747925,275.2666344642639,139.97659254074097,0.4,1.0,0.34,0.5074626865671642,0.67,20
PyGenProg,markup,1,1,sequential,F,30,30,1,10,60,11,2.360891819000244,262.34079575538635,173.6790897846222,0.4,1.0,0.34,0.5074626865671642,0.67,26
PyGenProg,markup,1,1,sequential,F,50,50,1,10,100,11,3.820000648498535,389.50607776641846,140.63290309906006,0.34545454545454546,1.0,0.28,0.43750000000000006,0.64,20
PyGenProg,markup,1,1,sequential,V,5,5,1,10,11,10,2.6788055896759033,232.87198448181152,105.70963883399963,0.4,1.0,0.34,0.5074626865671642,0.67,12
PyGenProg,markup,1,1,sequential,V,10,10,1,10,11,20,2.625730514526367,217.2769033908844,113.87143325805664,0.4,1.0,0.34,0.5074626865671642,0.67,12
PyGenProg,markup,1,1,sequential,V,30,30,1,10,11,60,2.933201313018799,227.9483106136322,118.98045873641968,0.4,1.0,0.34,0.5074626865671642,0.67,12
PyGenProg,markup,1,1,sequential,V,50,50,1,10,11,100,2.7061240673065186,222.92455291748047,103.8826904296875,0.4,1.0,0.34,0.5074626865671642,0.67,12
PyGenProg,markup,1,1,sequential,C,5,5,0,0,10,10,2.6381783485412598,287.8761785030365,69.92452192306519,0.17454545454545456,0.22580645161290322,0.14,0.1728395061728395,0.33,1
PyGenProg,markup,1,1,sequential,C,10,10,0,0,20,20,2.88694429397583,267.015513420105,59.70693588256836,0.2636363636363636,0.32432432432432434,0.24,0.27586206896551724,0.37,1
PyGenProg,markup,1,1,sequential,C,30,30,0,0,60,60,2.592693328857422,312.25711488723755,59.025731325149536,0.2636363636363636,0.32432432432432434,0.24,0.27586206896551724,0.37,1
PyGenProg,markup,1,1,sequential,C,50,50,0,0,100,100,2.5870840549468994,401.7761447429657,75.99856948852539,0.4,1.0,0.34,0.5074626865671642,0.67,3
PyGenProg,markup,1,10,sequential,B,0,0,1,10,11,11,2.7369818687438965,265.490962266922,78.32947063446045,0.4,1.0,0.34,0.5074626865671642,0.67,5
PyGenProg,markup,1,10,sequential,F,5,5,1,10,10,11,2.7675070762634277,372.51569509506226,165.38131284713745,0.4,1.0,0.34,0.5074626865671642,0.67,22
PyGenProg,markup,1,10,sequential,F,10,10,1,10,20,11,2.978239059448242,338.220885515213,147.55761909484863,0.4,1.0,0.34,0.5074626865671642,0.67,23
PyGenProg,markup,1,10,sequential,F,30,30,1,10,60,11,3.250875473022461,335.02585649490356,151.01504135131836,0.32727272727272727,1.0,0.26,0.41269841269841273,0.63,27
PyGenProg,markup,1,10,sequential,F,50,50,1,10,100,11,2.744941234588623,297.099426984787,137.2586178779602,0.4,1.0,0.34,0.5074626865671642,0.67,22
PyGenProg,markup,1,10,sequential,V,5,5,1,10,11,10,2.6317410469055176,267.77669620513916,96.46947360038757,0.4,1.0,0.34,0.5074626865671642,0.67,10
PyGenProg,markup,1,10,sequential,V,10,10,1,10,11,20,3.105224847793579,387.3628525733948,95.5919919013977,0.4,1.0,0.34,0.5074626865671642,0.67,10
PyGenProg,markup,1,10,sequential,V,30,30,1,10,11,60,2.4794583320617676,339.51990938186646,100.97349309921265,0.4,1.0,0.34,0.5074626865671642,0.67,10
PyGenProg,markup,1,10,sequential,V,50,50,1,10,11,100,2.9505984783172607,420.69619727134705,103.52857160568237,0.4,1.0,0.34,0.5074626865671642,0.67,10
PyGenProg,markup,1,10,sequential,C,5,5,0,0,10,10,2.7120916843414307,505.39796137809753,56.65105605125427,0.32727272727272727,1.0,0.26,0.41269841269841273,0.63,2
PyGenProg,markup,1,10,sequential,C,10,10,0,0,20,20,2.8701252937316895,648.5054967403412,190.21921968460083,0.7636363636363637,1.0,0.74,0.8505747126436781,0.87,43
